-30,1.2,-0.8,-0.6,41.5,-36.955
-30,1.2,-0.8,-0.6,42,-35.908
-30,1.2,-0.8,-0.4,34,-39.107
-30,1.2,-0.8,-0.4,34.5,-42.732
-30,1.2,-0.8,-0.4,35,-44.731
-30,1.2,-0.8,-0.4,35.5,-46.297
-30,1.2,-0.8,-0.4,36,-45.376
-30,1.2,-0.8,-0.4,36.5,-43.313
-30,1.2,-0.8,-0.4,37,-41.331
-30,1.2,-0.8,-0.4,37.5,-39.537
-30,1.2,-0.8,-0.4,38,-38.978
-30,1.2,-0.8,-0.4,38.5,-37.925
-30,1.2,-0.8,-0.4,39,-36.838
-30,1.2,-0.8,-0.4,39.5,-35.996
-30,1.2,-0.8,-0.4,40,-35.129
-30,1.2,-0.8,-0.4,40.5,-34.405
-30,1.2,-0.8,-0.4,41,-33.805
-30,1.2,-0.8,-0.4,41.5,-33.118
-30,1.2,-0.8,-0.4,42,-32.469
-30,1.2,-0.8,-0.2,34,-39.282
-30,1.2,-0.8,-0.2,34.5,-36.416
-30,1.2,-0.8,-0.2,35,-35.054
-30,1.2,-0.8,-0.2,35.5,-33.7
-30,1.2,-0.8,-0.2,36,-32.693
-30,1.2,-0.8,-0.2,36.5,-31.843
-30,1.2,-0.8,-0.2,37,-31.15
-30,1.2,-0.8,-0.2,37.5,-30.511
-30,1.2,-0.8,-0.2,38,-30.325
-30,1.2,-0.8,-0.2,38.5,-29.933
-30,1.2,-0.8,-0.2,39,-29.509
-30,1.2,-0.8,-0.2,39.5,-29.185
-30,1.2,-0.8,-0.2,40,-28.836
-30,1.2,-0.8,-0.2,40.5,-28.543
-30,1.2,-0.8,-0.2,41,-28.309
-30,1.2,-0.8,-0.2,41.5,-28.012
-30,1.2,-0.8,-0.2,42,-27.698
-30,1.2,-0.8,-5.55E-17,34,-23.551
-30,1.2,-0.8,-5.55E-17,34.5,-22.869
-30,1.2,-0.8,-5.55E-17,35,-22.508
-30,1.2,-0.8,-5.55E-17,35.5,-22.151
-30,1.2,-0.8,-5.55E-17,36,-21.884
-30,1.2,-0.8,-5.55E-17,36.5,-21.66
-30,1.2,-0.8,-5.55E-17,37,-21.476
-30,1.2,-0.8,-5.55E-17,37.5,-21.303
-30,1.2,-0.8,-5.55E-17,38,-21.279
-30,1.2,-0.8,-5.55E-17,38.5,-21.186
-30,1.2,-0.8,-5.55E-17,39,-21.083
-30,1.2,-0.8,-5.55E-17,39.5,-21.029
-30,1.2,-0.8,-5.55E-17,40,-20.968
-30,1.2,-0.8,-5.55E-17,40.5,-20.934
-30,1.2,-0.8,-5.55E-17,41,-20.933
-30,1.2,-0.8,-5.55E-17,41.5,-20.903
-30,1.2,-0.8,-5.55E-17,42,-20.833
-30,1.2,-0.8,0.2,34,-19.362
-30,1.2,-0.8,0.2,34.5,-18.915
-30,1.2,-0.8,0.2,35,-18.68
-30,1.2,-0.8,0.2,35.5,-18.46
-30,1.2,-0.8,0.2,36,-18.302
-30,1.2,-0.8,0.2,36.5,-18.178
-30,1.2,-0.8,0.2,37,-18.08
-30,1.2,-0.8,0.2,37.5,-17.99
-30,1.2,-0.8,0.2,38,-17.999
-30,1.2,-0.8,0.2,38.5,-17.965
-30,1.2,-0.8,0.2,39,-17.929
-30,1.2,-0.8,0.2,39.5,-17.933
-30,1.2,-0.8,0.2,40,-17.935
-30,1.2,-0.8,0.2,40.5,-17.959
-30,1.2,-0.8,0.2,41,-18.012
-30,1.2,-0.8,0.2,41.5,-18.043
-30,1.2,-0.8,0.2,42,-18.029
-30,1.2,-0.8,0.4,34,-18.366
-30,1.2,-0.8,0.4,34.5,-17.964
-30,1.2,-0.8,0.4,35,-17.754
-30,1.2,-0.8,0.4,35.5,-17.561
-30,1.2,-0.8,0.4,36,-17.425
-30,1.2,-0.8,0.4,36.5,-17.321
-30,1.2,-0.8,0.4,37,-17.241
-30,1.2,-0.8,0.4,37.5,-17.168
-30,1.2,-0.8,0.4,38,-17.183
-30,1.2,-0.8,0.4,38.5,-17.163
-30,1.2,-0.8,0.4,39,-17.141
-30,1.2,-0.8,0.4,39.5,-17.157
-30,1.2,-0.8,0.4,40,-17.173
-30,1.2,-0.8,0.4,40.5,-17.21
-30,1.2,-0.8,0.4,41,-17.274
-30,1.2,-0.8,0.4,41.5,-17.318
-30,1.2,-0.8,0.4,42,-17.315
-30,1.2,-0.8,0.6,34,-17.981
-30,1.2,-0.8,0.6,34.5,-17.596
-30,1.2,-0.8,0.6,35,-17.395
-30,1.2,-0.8,0.6,35.5,-17.212
-30,1.2,-0.8,0.6,36,-17.085
-30,1.2,-0.8,0.6,36.5,-16.988
-30,1.2,-0.8,0.6,37,-16.914
-30,1.2,-0.8,0.6,37.5,-16.848
-30,1.2,-0.8,0.6,38,-16.866
-30,1.2,-0.8,0.6,38.5,-16.85
-30,1.2,-0.8,0.6,39,-16.833
-30,1.2,-0.8,0.6,39.5,-16.855
-30,1.2,-0.8,0.6,40,-16.876
-30,1.2,-0.8,0.6,40.5,-16.918
-30,1.2,-0.8,0.6,41,-16.986
-30,1.2,-0.8,0.6,41.5,-17.035
-30,1.2,-0.8,0.6,42,-17.036
-30,1.2,-0.8,0.8,34,-17.784
-30,1.2,-0.8,0.8,34.5,-17.408
-30,1.2,-0.8,0.8,35,-17.212
-30,1.2,-0.8,0.8,35.5,-17.034
-30,1.2,-0.8,0.8,36,-16.91
-30,1.2,-0.8,0.8,36.5,-16.817
-30,1.2,-0.8,0.8,37,-16.746
-30,1.2,-0.8,0.8,37.5,-16.683
-30,1.2,-0.8,0.8,38,-16.703
-30,1.2,-0.8,0.8,38.5,-16.69
-30,1.2,-0.8,0.8,39,-16.676
-30,1.2,-0.8,0.8,39.5,-16.7
-30,1.2,-0.8,0.8,40,-16.723
-30,1.2,-0.8,0.8,40.5,-16.767
-30,1.2,-0.8,0.8,41,-16.838
-30,1.2,-0.8,0.8,41.5,-16.889
-30,1.2,-0.8,0.8,42,-16.893
-30,1.2,-0.8,1,34,-17.666
-30,1.2,-0.8,1,34.5,-17.295
-30,1.2,-0.8,1,35,-17.102
-30,1.2,-0.8,1,35.5,-16.927
-30,1.2,-0.8,1,36,-16.806
-30,1.2,-0.8,1,36.5,-16.714
-30,1.2,-0.8,1,37,-16.646
-30,1.2,-0.8,1,37.5,-16.585
-30,1.2,-0.8,1,38,-16.605
-30,1.2,-0.8,1,38.5,-16.593
-30,1.2,-0.8,1,39,-16.581
-30,1.2,-0.8,1,39.5,-16.606
-30,1.2,-0.8,1,40,-16.632
-30,1.2,-0.8,1,40.5,-16.677
-30,1.2,-0.8,1,41,-16.749
-30,1.2,-0.8,1,41.5,-16.801
-30,1.2,-0.8,1,42,-16.807
-30,1.2,-0.6,-1,34,-29.942
-30,1.2,-0.6,-1,34.5,-31.097
-30,1.2,-0.6,-1,35,-31.785
-30,1.2,-0.6,-1,35.5,-32.825
-30,1.2,-0.6,-1,36,-33.898
-30,1.2,-0.6,-1,36.5,-35.15
-30,1.2,-0.6,-1,37,-36.5
-30,1.2,-0.6,-1,37.5,-38.149
-30,1.2,-0.6,-1,38,-38.863
